timestamp,endpoint,participant_id,predicted_id,ground_truth_should_match,predicted_match,confidence_score,threshold,faces_detected,lighting_condition,processing_time_ms,session_id,notes
2026-07-02T13:52:47.625458,/students/enroll,P01,,,False,,0.4,0,,361.27630004193634,,enroll_no_face
2026-07-02T14:01:33.605236,/students/enroll,P01,P01,True,True,,0.4,1,,791.1234999774024,,enroll_success
2026-07-02T14:01:36.621853,/attendance/face_recognize,P01,P01,,True,0.0,0.4,1,,920.8356000017375,169be87c-41c3-467a-9c5d-b7edf26e06c0,confirmed
2026-07-02T14:01:37.727424,/attendance/face_recognize,P01,P01,True,True,0.34729733917267913,0.4,1,,911.7989999940619,169be87c-41c3-467a-9c5d-b7edf26e06c0,already_confirmed
2026-07-02T14:01:38.793982,/attendance/face_recognize,P01,P01,True,True,0.39533384651545833,0.4,1,,931.0817999066785,169be87c-41c3-467a-9c5d-b7edf26e06c0,already_confirmed
2026-07-02T14:01:39.792158,/attendance/face_recognize,P01,P01,True,True,0.16773474648591416,0.4,1,,852.8857999481261,169be87c-41c3-467a-9c5d-b7edf26e06c0,already_confirmed
2026-07-02T14:01:41.251223,/attendance/face_recognize,P01,P01,True,True,0.16569617840499012,0.4,1,,872.6992999436334,169be87c-41c3-467a-9c5d-b7edf26e06c0,already_confirmed
2026-07-02T15:43:43.479988,/students/enroll,P02,P02,True,True,,0.4,1,,2338.713299948722,,enroll_success
2026-07-02T15:43:50.865855,/attendance/face_recognize,P02,P02,,True,0.0,0.4,1,,2106.102699995972,bef77c79-722f-4dfa-b36a-139bfe9b224a,confirmed
2026-07-02T15:43:53.146622,/attendance/face_recognize,P02,P02,True,True,0.386857809506352,0.4,1,,1962.6959000015631,bef77c79-722f-4dfa-b36a-139bfe9b224a,already_confirmed
2026-07-02T15:43:55.349669,/attendance/face_recognize,,,,False,0.6102149584158002,0.4,1,,1976.6564999008551,bef77c79-722f-4dfa-b36a-139bfe9b224a,Rejected: No match found.
2026-07-02T15:43:57.824638,/attendance/face_recognize,P02,P02,True,True,0.16859332081695924,0.4,1,,2131.881000008434,bef77c79-722f-4dfa-b36a-139bfe9b224a,already_confirmed
2026-07-02T15:44:00.390082,/attendance/face_recognize,P02,P02,True,True,0.15495571391936208,0.4,1,,2174.546299967915,bef77c79-722f-4dfa-b36a-139bfe9b224a,already_confirmed
2026-07-02T15:47:38.687490,/students/enroll,P03,P03,True,True,,0.4,1,,1741.6504999855533,,enroll_success
2026-07-02T15:47:44.889057,/attendance/face_recognize,P03,P03,,True,0.0,0.4,1,,2225.8162999060005,3cdfe798-b8cd-4cc6-b2f6-f3ccb9a12d3a,confirmed
2026-07-02T15:47:47.274909,/attendance/face_recognize,,,,False,0.47903729094786507,0.4,1,,2111.242499900982,3cdfe798-b8cd-4cc6-b2f6-f3ccb9a12d3a,Rejected: No match found.
2026-07-02T15:47:49.813013,/attendance/face_recognize,,,,False,0.42383759275063715,0.4,1,,2183.692599995993,3cdfe798-b8cd-4cc6-b2f6-f3ccb9a12d3a,Rejected: No match found.
2026-07-02T15:47:52.342461,/attendance/face_recognize,P03,P03,True,True,0.18032536396498433,0.4,1,,2221.8531999969855,3cdfe798-b8cd-4cc6-b2f6-f3ccb9a12d3a,already_confirmed
2026-07-02T15:47:54.786257,/attendance/face_recognize,P03,P03,True,True,0.2632686434983757,0.4,1,,2128.2927999272943,3cdfe798-b8cd-4cc6-b2f6-f3ccb9a12d3a,already_confirmed
2026-07-02T15:55:32.071843,/students/enroll,P04,P04,True,True,,0.4,1,,1830.4692999226972,,enroll_success
2026-07-02T15:55:38.742923,/attendance/face_recognize,P04,P04,,True,0.0,0.4,1,,2162.429800024256,4a045764-7abd-41e0-bf5b-1f8620549568,confirmed
2026-07-02T15:55:41.283860,/attendance/face_recognize,,,,False,0.5643522114586653,0.4,1,,2211.3108000485227,4a045764-7abd-41e0-bf5b-1f8620549568,Rejected: No match found.
2026-07-02T15:55:43.767678,/attendance/face_recognize,P04,P04,True,True,0.3131470188499814,0.4,1,,2145.843799924478,4a045764-7abd-41e0-bf5b-1f8620549568,already_confirmed
2026-07-02T15:55:46.166121,/attendance/face_recognize,P04,P04,True,True,0.2834080668204452,0.4,1,,2042.7737000864,4a045764-7abd-41e0-bf5b-1f8620549568,already_confirmed
2026-07-02T15:55:48.535411,/attendance/face_recognize,P04,P04,True,True,0.2601419693515426,0.4,1,,2069.0828999504447,4a045764-7abd-41e0-bf5b-1f8620549568,already_confirmed
2026-07-02T16:01:27.113547,/students/enroll,P05,P05,True,True,,0.4,1,,1595.5158000579104,,enroll_success
2026-07-02T16:01:34.470901,/attendance/face_recognize,P05,P05,,True,0.0,0.4,1,,2680.8737000683323,c13e2367-1e1f-4307-ad27-eb0a5b37e1a7,confirmed
2026-07-02T16:01:37.377897,/attendance/face_recognize,P05,P05,True,True,0.32328570917523924,0.4,1,,2167.2518000705168,c13e2367-1e1f-4307-ad27-eb0a5b37e1a7,already_confirmed
